iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
CAN,North America,Canada,2020-10-29,231383.0,3017.0,2823.714,10192.0,34.0,30.714,6130.625,79.937,74.816,270.043,0.901,0.814,1.15,220.0,5.829,1168.0,30.947,,,,,63142.0,9373532.0,248.357,1.673,61619.0,1.633,0.046,21.8,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-10-30,234939.0,3556.0,2917.143,10237.0,45.0,33.286,6224.843,94.218,77.291,271.235,1.192,0.882,1.15,231.0,6.12,1177.0,31.185,,,,,62843.0,9436375.0,250.022,1.665,60169.0,1.594,0.048,20.6,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-10-31,237313.0,2374.0,3037.429,10276.0,39.0,35.714,6287.743,62.9,80.478,272.268,1.033,0.946,1.15,231.0,6.12,1182.0,31.318,,,,,65562.0,9501937.0,251.759,1.737,60931.0,1.614,0.05,20.1,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-11-01,239649.0,2336.0,2967.857,10313.0,37.0,36.571,6349.637,61.894,78.635,273.249,0.98,0.969,1.16,232.0,6.147,1222.0,32.378,,,,,46821.0,9548758.0,253.0,1.241,60332.0,1.599,0.049,20.3,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-11-02,243178.0,3529.0,2886.429,10345.0,32.0,35.714,6443.14,93.503,76.478,274.097,0.848,0.946,1.17,226.0,5.988,1220.0,32.325,,,,,48806.0,9597564.0,254.293,1.293,60534.0,1.604,0.048,21.0,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-11-03,247916.0,4738.0,3173.286,10403.0,58.0,40.429,6568.676,125.536,84.078,275.633,1.537,1.071,1.18,235.0,6.226,1305.0,34.577,,,,,65491.0,9663055.0,256.028,1.735,58334.0,1.546,0.054,18.4,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-11-04,250698.0,2782.0,3190.286,10444.0,41.0,40.857,6642.387,73.711,84.528,276.72,1.086,1.083,1.18,236.0,6.253,1333.0,35.319,,,,,37215.0,9700270.0,257.014,0.986,55697.0,1.476,0.057,17.5,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-11-05,253482.0,2784.0,3157.0,10484.0,40.0,41.714,6716.15,73.764,83.647,277.78,1.06,1.105,1.18,243.0,6.438,1370.0,36.299,,,,,63321.0,9763591.0,258.692,1.678,55723.0,1.476,0.057,17.7,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-11-06,258875.0,5393.0,3419.429,10546.0,62.0,44.143,6859.041,142.891,90.6,279.422,1.643,1.17,1.19,248.0,6.571,1391.0,36.855,,,,,63395.0,9826986.0,260.372,1.68,55802.0,1.479,0.061,16.3,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-11-07,263221.0,4346.0,3701.143,10593.0,47.0,45.286,6974.191,115.15,98.064,280.668,1.245,1.2,1.19,261.0,6.915,1377.0,36.484,,,,,57596.0,9884582.0,261.898,1.526,54664.0,1.448,0.068,14.8,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-11-08,267165.0,3944.0,3930.857,10641.0,48.0,46.857,7078.689,104.499,104.15,281.939,1.272,1.242,1.19,261.0,6.915,1383.0,36.643,,,,,50639.0,9935221.0,263.239,1.342,55209.0,1.463,0.071,14.0,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-11-09,272036.0,4871.0,4122.571,10702.0,61.0,51.0,7207.749,129.06,109.23,283.556,1.616,1.351,1.19,278.0,7.366,1463.0,38.763,,,,,50848.0,9986069.0,264.587,1.347,55501.0,1.471,0.074,13.5,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-11-10,276481.0,4445.0,4080.714,10769.0,67.0,52.286,7325.522,117.773,108.121,285.331,1.775,1.385,1.18,294.0,7.79,1556.0,41.227,,,,,58729.0,10044798.0,266.143,1.556,54535.0,1.445,0.075,13.4,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-11-11,280465.0,3984.0,4252.429,10832.0,63.0,55.429,7431.08,105.558,112.671,287.0,1.669,1.469,1.17,307.0,8.134,1623.0,43.002,,,,,52239.0,10097037.0,267.527,1.384,56681.0,1.502,0.075,13.3,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-11-12,285939.0,5474.0,4636.714,10905.0,73.0,60.143,7576.117,145.037,122.852,288.934,1.934,1.594,1.17,327.0,8.664,1671.0,44.274,,,,,61765.0,10158802.0,269.163,1.636,56459.0,1.496,0.082,12.2,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-11-13,290709.0,4770.0,4547.714,10951.0,46.0,57.857,7702.501,126.384,120.494,290.153,1.219,1.533,1.17,345.0,9.141,1727.0,45.758,,,,,69745.0,10228547.0,271.011,1.848,57366.0,1.52,0.079,12.6,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-11-14,295139.0,4430.0,4559.714,11013.0,62.0,60.0,7819.876,117.375,120.812,291.796,1.643,1.59,1.16,344.0,9.114,1795.0,47.56,,,,,64726.0,10293273.0,272.726,1.715,58384.0,1.547,0.078,12.8,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-11-15,299440.0,4301.0,4610.714,11078.0,65.0,62.429,7933.834,113.957,122.164,293.518,1.722,1.654,1.15,373.0,9.883,1780.0,47.162,,,,,54767.0,10348040.0,274.177,1.451,58974.0,1.563,0.078,12.8,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-11-16,305473.0,6033.0,4776.714,11152.0,74.0,64.286,8093.682,159.848,126.562,295.479,1.961,1.703,1.15,384.0,10.174,1840.0,48.752,,,,,54704.0,10402744.0,275.627,1.449,59525.0,1.577,0.08,12.5,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-11-17,309935.0,4462.0,4779.143,11220.0,68.0,64.429,8211.905,118.223,126.626,297.28,1.802,1.707,1.14,403.0,10.678,1945.0,51.534,,,,,60252.0,10462996.0,277.223,1.596,59743.0,1.583,0.08,12.5,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-11-18,314453.0,4518.0,4855.429,11324.0,104.0,70.286,8331.612,119.707,128.647,300.036,2.756,1.862,1.13,399.0,10.572,2009.0,53.23,,,,,54172.0,10517168.0,278.658,1.435,60019.0,1.59,0.081,12.4,people tested,,,,,,,,,,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-11-19,319247.0,4794.0,4758.286,11394.0,70.0,69.857,8458.632,127.02,126.073,301.891,1.855,1.851,1.13,431.0,11.42,2027.0,53.707,,,,,152094.0,10669262.0,282.688,4.03,72923.0,1.932,0.065,15.3,people tested,,,,,,,,,,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-11-20,324234.0,4987.0,4789.286,11461.0,67.0,72.857,8590.765,132.133,126.895,303.666,1.775,1.93,1.13,415.0,10.996,2048.0,54.263,,,,,77455.0,10746717.0,284.74,2.052,74024.0,1.961,0.065,15.5,people tested,,,,,,,,,,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-11-21,329191.0,4957.0,4864.571,11527.0,66.0,73.429,8722.104,131.339,128.89,305.414,1.749,1.946,1.13,424.0,11.234,2077.0,55.031,,,,,76172.0,10822889.0,286.759,2.018,75659.0,2.005,0.064,15.6,people tested,,,,,,,,,,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-11-22,333936.0,4745.0,4928.0,11583.0,56.0,72.143,8847.825,125.721,130.57,306.898,1.484,1.911,1.13,438.0,11.605,2059.0,54.554,,,,,58764.0,10881653.0,288.316,1.557,76230.0,2.02,0.065,15.5,people tested,,,,,,,,,,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-11-23,340731.0,6795.0,5036.857,11662.0,79.0,72.857,9027.862,180.037,133.454,308.991,2.093,1.93,1.13,446.0,11.817,2148.0,56.912,,,,,59006.0,10940659.0,289.879,1.563,76845.0,2.036,0.066,15.3,people tested,,,,,,,,,,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-11-24,346013.0,5282.0,5154.0,11762.0,100.0,77.429,9167.812,139.95,136.558,311.641,2.65,2.052,1.13,449.0,11.897,2218.0,58.767,,,,,86633.0,11027292.0,292.174,2.295,80614.0,2.136,0.064,15.6,people tested,,,,,,,,,,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-11-25,350971.0,4958.0,5216.857,11820.0,58.0,70.857,9299.177,131.365,138.224,313.178,1.537,1.877,1.12,453.0,12.002,2243.0,59.43,,,,,63476.0,11090768.0,293.856,1.682,81943.0,2.171,0.064,15.7,people tested,,,,,,,,,,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-11-26,356650.0,5679.0,5343.286,11902.0,82.0,72.571,9449.645,150.468,141.573,315.35,2.173,1.923,1.12,453.0,12.002,2324.0,61.576,,,,,69045.0,11159813.0,295.686,1.829,70079.0,1.857,0.076,13.1,people tested,,,,,,,,,,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-11-27,362604.0,5954.0,5481.429,11988.0,86.0,75.286,9607.4,157.755,145.234,317.629,2.279,1.995,1.12,457.0,12.108,2350.0,62.265,,,,,102228.0,11262041.0,298.394,2.709,73618.0,1.951,0.074,13.4,people tested,,,,,,,,,,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-11-28,368279.0,5675.0,5584.0,12056.0,68.0,75.571,9757.762,150.362,147.951,319.431,1.802,2.002,1.12,467.0,12.373,2422.0,64.172,,,,,82884.0,11344925.0,300.59,2.196,74577.0,1.976,0.075,13.4,people tested,,,,,,,,,,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-11-29,373662.0,5383.0,5675.143,12130.0,74.0,78.143,9900.388,142.626,150.366,321.391,1.961,2.07,1.12,479.0,12.691,2438.0,64.596,,,,,67647.0,11412572.0,302.383,1.792,75846.0,2.01,0.075,13.4,people tested,,,,,,,,,,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-11-30,381557.0,7895.0,5832.286,12239.0,109.0,82.429,10109.571,209.183,154.53,324.279,2.888,2.184,1.12,499.0,13.221,2545.0,67.431,,,,,63070.0,11475642.0,304.054,1.671,76426.0,2.025,0.076,13.1,people tested,,,,,,,,,,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-12-01,387052.0,5495.0,5862.714,12317.0,78.0,79.286,10255.164,145.593,155.336,326.346,2.067,2.101,1.11,528.0,13.99,2638.0,69.895,,,,,97680.0,11573322.0,306.642,2.588,78004.0,2.067,0.075,13.3,people tested,,,,,,,,,,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-12-02,393506.0,6454.0,6076.429,12423.0,106.0,86.143,10426.166,171.002,160.998,329.154,2.809,2.282,1.11,535.0,14.175,2720.0,72.068,,,,,79492.0,11652814.0,308.748,2.106,80292.0,2.127,0.076,13.2,people tested,,,,,,,,,,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-12-03,399770.0,6264.0,6160.0,12513.0,90.0,87.286,10592.134,165.968,163.213,331.539,2.385,2.313,1.1,547.0,14.493,2724.0,72.174,,,,,86875.0,11739689.0,311.05,2.302,82839.0,2.195,0.074,13.4,people tested,,,,,,,,,,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-12-04,406189.0,6419.0,6226.429,12616.0,103.0,89.714,10762.209,170.075,164.973,334.268,2.729,2.377,1.1,559.0,14.811,2793.0,74.002,,,,,86410.0,11826099.0,313.339,2.289,80580.0,2.135,0.077,12.9,people tested,,,,,,,,,,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-12-05,412543.0,6354.0,6323.429,12690.0,74.0,90.571,10930.562,168.353,167.543,336.229,1.961,2.4,1.09,552.0,14.626,2830.0,74.982,,,,,79671.0,11905770.0,315.45,2.111,80121.0,2.123,0.079,12.7,people tested,,,,,,,,,,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-12-06,418848.0,6305.0,6455.143,12775.0,85.0,92.143,11097.617,167.055,171.033,338.481,2.252,2.441,1.09,552.0,14.626,2903.0,76.917,,,,,71793.0,11977563.0,317.352,1.902,80713.0,2.139,0.08,12.5,people tested,,,,,,,,,,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-12-07,426572.0,7724.0,6430.714,12896.0,121.0,93.857,11302.269,204.652,170.385,341.687,3.206,2.487,1.08,570.0,15.102,2957.0,78.347,,,,,91974.0,12069537.0,319.789,2.437,84842.0,2.248,0.076,13.2,people tested,,,,,,,,,,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-12-08,432743.0,6171.0,6527.286,12993.0,97.0,96.571,11465.773,163.504,172.944,344.257,2.57,2.559,1.08,587.0,15.553,3093.0,81.951,,,,,78290.0,12147827.0,321.864,2.074,82072.0,2.175,0.08,12.6,people tested,,,,,,,,,,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-12-09,439142.0,6399.0,6519.429,13109.0,116.0,98.0,11635.318,169.545,172.736,347.33,3.073,2.597,1.07,607.0,16.083,3121.0,82.693,,,,,78579.0,12226406.0,323.946,2.082,81942.0,2.171,0.08,12.6,people tested,,,,,,,,,,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-12-10,445828.0,6686.0,6579.714,13227.0,118.0,102.0,11812.467,177.149,174.333,350.457,3.126,2.703,1.07,617.0,16.348,3145.0,83.329,,,,,91423.0,12317829.0,326.368,2.422,82591.0,2.188,0.08,12.6,people tested,,,,,,,,,,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-12-11,452543.0,6715.0,6622.0,13355.0,128.0,105.571,11990.385,177.918,175.454,353.848,3.391,2.797,1.06,638.0,16.904,3139.0,83.17,,,,,121268.0,12439097.0,329.581,3.213,87571.0,2.32,0.076,13.2,people tested,,,,,,,,,,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-12-12,458527.0,5984.0,6569.143,13453.0,98.0,109.0,12148.935,158.549,174.053,356.445,2.597,2.888,1.06,649.0,17.196,3149.0,83.435,,,,,126440.0,12565537.0,332.931,3.35,94252.0,2.497,0.07,14.3,people tested,,,,,,,,,,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-12-13,464443.0,5916.0,6513.571,13537.0,84.0,108.857,12305.682,156.748,172.581,358.671,2.226,2.884,1.05,667.0,17.673,3140.0,83.196,,,,,113148.0,12678685.0,335.929,2.998,100160.0,2.654,0.065,15.4,people tested,,,,,,,,,,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-12-14,472820.0,8377.0,6606.857,13677.0,140.0,111.571,12527.636,221.953,175.052,362.38,3.709,2.956,1.05,665.0,17.62,3335.0,88.363,,,,,115221.0,12793906.0,338.982,3.053,103481.0,2.742,0.064,15.7,people tested,,,,,,,,,,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-12-15,479064.0,6244.0,6617.286,13793.0,116.0,114.286,12693.074,165.438,175.329,365.453,3.073,3.028,1.05,684.0,18.123,3499.0,92.708,,,,,114709.0,12908615.0,342.021,3.039,108684.0,2.88,0.061,16.4,people tested,,,,,,,,,,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-12-16,485576.0,6512.0,6633.429,13911.0,118.0,114.571,12865.613,172.539,175.756,368.58,3.126,3.036,1.04,699.0,18.52,3549.0,94.033,,,,,108749.0,13017364.0,344.902,2.881,112994.0,2.994,0.059,17.0,people tested,,,,,,,,,,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-12-17,492582.0,7006.0,6679.143,14067.0,156.0,120.0,13051.241,185.628,176.968,372.713,4.133,3.179,1.04,701.0,18.573,3556.0,94.218,,,,,121165.0,13138529.0,348.113,3.21,117243.0,3.106,0.057,17.6,people tested,,,,,,,,,,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-12-18,499282.0,6700.0,6677.0,14180.0,113.0,117.857,13228.762,177.52,176.911,375.707,2.994,3.123,1.04,705.0,18.679,3506.0,92.893,,,,,128609.0,13267138.0,351.52,3.408,118292.0,3.134,0.056,17.7,people tested,,,,,,,,,,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-12-19,505741.0,6459.0,6744.857,14284.0,104.0,118.714,13399.897,171.135,178.709,378.463,2.756,3.145,1.03,713.0,18.891,3542.0,93.847,,,,,124754.0,13391892.0,354.826,3.305,118051.0,3.128,0.057,17.5,people tested,,8734.0,,,,,0.02,,,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-12-20,511748.0,6007.0,6757.857,14374.0,90.0,119.571,13559.055,159.159,179.053,380.847,2.385,3.168,1.03,719.0,19.05,3506.0,92.893,,,,,121601.0,13513493.0,358.048,3.222,119258.0,3.16,0.057,17.6,people tested,,,,,,,,,,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-12-21,519325.0,7577.0,6643.571,14481.0,107.0,114.857,13759.812,200.757,176.025,383.682,2.835,3.043,1.03,713.0,18.891,3616.0,95.808,,,,,113153.0,13626646.0,361.046,2.998,118963.0,3.152,0.056,17.9,people tested,,,,,,,,,,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-12-22,525585.0,6260.0,6645.857,14607.0,126.0,116.286,13925.675,165.862,176.086,387.021,3.338,3.081,1.03,713.0,18.891,3726.0,98.722,,,,,104963.0,13731609.0,363.827,2.781,117571.0,3.115,0.057,17.7,people tested,,,,,,,,,,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-12-23,532506.0,6921.0,6704.286,14752.0,145.0,120.143,14109.051,183.376,177.634,390.863,3.842,3.183,1.02,710.0,18.812,3725.0,98.696,,,,,128977.0,13860586.0,367.244,3.417,120460.0,3.192,0.056,18.0,people tested,,,,,,,,,,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-12-24,539190.0,6684.0,6658.286,14902.0,150.0,119.286,14286.147,177.096,176.415,394.837,3.974,3.161,1.02,720.0,19.077,3694.0,97.875,,,,,39788.0,13900374.0,368.298,1.054,108835.0,2.884,0.061,16.3,people tested,,,,,,,,,,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-12-25,540939.0,1749.0,5951.0,14966.0,64.0,112.286,14332.488,46.341,157.675,396.533,1.696,2.975,1.02,722.0,19.13,3714.0,98.405,,,,,39788.0,13940162.0,369.353,1.054,96146.0,2.547,0.062,16.2,people tested,,,,,,,,,,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-12-26,544053.0,3114.0,5473.143,15051.0,85.0,109.571,14414.995,82.507,145.014,398.785,2.252,2.903,1.03,723.0,19.156,3734.0,98.934,,,,,39788.0,13979950.0,370.407,1.054,84008.0,2.226,0.065,15.3,people tested,,33734.0,,,,,0.09,,,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-12-27,554153.0,10100.0,6057.857,15171.0,120.0,113.857,14682.6,267.605,160.506,401.964,3.179,3.017,1.05,716.0,18.971,3771.0,99.915,,,,,135028.0,14114978.0,373.984,3.578,85926.0,2.277,0.071,14.2,people tested,,,,,,,,,,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-12-28,560618.0,6465.0,5899.0,15328.0,157.0,121.0,14853.894,171.294,156.297,406.124,4.16,3.206,1.06,738.0,19.554,3747.0,99.279,,,,,224385.0,14339363.0,379.93,5.945,101817.0,2.698,0.058,17.3,people tested,,,,,,,,,,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-12-29,568807.0,8189.0,6174.571,15528.0,200.0,131.571,15070.866,216.972,163.599,411.423,5.299,3.486,1.06,756.0,20.031,3776.0,100.047,,,,,126659.0,14466022.0,383.286,3.356,104916.0,2.78,0.059,17.0,people tested,,,,,,,,,,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-12-30,577266.0,8459.0,6394.286,15650.0,122.0,128.286,15294.992,224.126,169.42,414.656,3.232,3.399,1.07,774.0,20.508,4180.0,110.751,,,,,104850.0,14570872.0,386.064,2.778,101469.0,2.688,0.063,15.9,people tested,,,,,,,,,,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-12-31,584409.0,7143.0,6459.857,15762.0,112.0,122.857,15484.25,189.258,171.158,417.623,2.968,3.255,1.06,799.0,21.17,4187.0,110.937,,,,,39788.0,14610660.0,387.118,1.054,101469.0,2.688,0.064,15.7,people tested,,,,,,,,,,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
